"","ID","fileID","condition","speakerID","Target","Response","autoscore","Response.R","autoscore.R"
"25249","L74","MeG_word_ConvNoMask_bag","ConvNoMask","MeG","bag","bag",1,"",NA
"25250","L74","MeG_word_ConvNoMask_bat","ConvNoMask","MeG","bat","that",0,"",NA
"25251","L74","MeG_word_ConvNoMask_beat","ConvNoMask","MeG","beat","beat",1,"",NA
"25252","L74","MeG_word_ConvNoMask_book","ConvNoMask","MeG","book","book",1,"",NA
"25253","L74","MeG_word_ConvNoMask_boot","ConvNoMask","MeG","boot","boot",1,"",NA
"25254","L74","MeG_word_ConvNoMask_cab","ConvNoMask","MeG","cab","cab",1,"",NA
"25255","L74","MeG_word_ConvNoMask_can","ConvNoMask","MeG","can","can",1,"",NA
"25256","L74","MeG_word_ConvNoMask_cap","ConvNoMask","MeG","cap","cap",1,"",NA
"25257","L74","MeG_word_ConvNoMask_chai","ConvNoMask","MeG","chai","chai",1,"",NA
"25258","L74","MeG_word_ConvNoMask_cheap","ConvNoMask","MeG","cheap","cheap",1,"",NA
"25259","L74","MeG_word_ConvNoMask_chip","ConvNoMask","MeG","chip","chip",1,"",NA
"25260","L74","MeG_word_ConvNoMask_dot","ConvNoMask","MeG","dot","dot",1,"",NA
"25261","L74","MeG_word_ConvNoMask_eat","ConvNoMask","MeG","eat","eat",1,"",NA
"25262","L74","MeG_word_ConvNoMask_fat","ConvNoMask","MeG","fat","fat",1,"",NA
"25263","L74","MeG_word_ConvNoMask_feet","ConvNoMask","MeG","feet","feet",1,"",NA
"25264","L74","MeG_word_ConvNoMask_fit","ConvNoMask","MeG","fit","fit",1,"",NA
"25265","L74","MeG_word_ConvNoMask_gap","ConvNoMask","MeG","gap","gap",1,"",NA
"25266","L74","MeG_word_ConvNoMask_heat","ConvNoMask","MeG","heat","heat",1,"",NA
"25267","L74","MeG_word_ConvNoMask_hit","ConvNoMask","MeG","hit","hit",1,"",NA
"25268","L74","MeG_word_ConvNoMask_hot","ConvNoMask","MeG","hot","hot",1,"",NA
"25269","L74","MeG_word_ConvNoMask_it","ConvNoMask","MeG","it","it",1,"",NA
"25270","L74","MeG_word_ConvNoMask_keen","ConvNoMask","MeG","keen","keen",1,"",NA
"25271","L74","MeG_word_ConvNoMask_knot","ConvNoMask","MeG","knot","not",1,"",NA
"25272","L74","MeG_word_ConvNoMask_mad","ConvNoMask","MeG","mad","mad",1,"",NA
"25273","L74","MeG_word_ConvNoMask_neat","ConvNoMask","MeG","neat","meet",0,"",NA
"25274","L74","MeG_word_ConvNoMask_pad","ConvNoMask","MeG","pad","had",0,"",NA
"25275","L74","MeG_word_ConvNoMask_pat","ConvNoMask","MeG","pat","hat",0,"",NA
"25276","L74","MeG_word_ConvNoMask_sheep","ConvNoMask","MeG","sheep","cheap",0,"",NA
"25277","L74","MeG_word_ConvNoMask_ship","ConvNoMask","MeG","ship","ship",1,"",NA
"25278","L74","MeG_word_ConvNoMask_shy","ConvNoMask","MeG","shy","shy",1,"",NA
"25279","L74","MeG_word_ConvNoMask_sigh","ConvNoMask","MeG","sigh","sign",0,"",NA
"25280","L74","MeG_word_ConvNoMask_sip","ConvNoMask","MeG","sip","sit",0,"",NA
"25281","L74","MeG_word_ConvNoMask_tan","ConvNoMask","MeG","tan","tan",1,"",NA
"25282","L74","MeG_word_ConvNoMask_teen","ConvNoMask","MeG","teen","team",0,"",NA
"25283","L74","MeG_word_ConvNoMask_ten","ConvNoMask","MeG","ten","ten",1,"",NA
"25284","L74","MeG_word_ConvNoMask_tip","ConvNoMask","MeG","tip","tip",1,"",NA
"25285","L74","MeG_word_ConvNoMask_tot","ConvNoMask","MeG","tot","taught",1,"",NA
"25286","L74","MeG_word_ConvNoMask_vat","ConvNoMask","MeG","vat","that",0,"",NA
"25287","L75","CC_word_ClearMask_back","ClearMask","CC","back","back ",1,"",NA
"25288","L75","CC_word_ClearMask_bag","ClearMask","CC","bag","bag ",1,"",NA
"25289","L75","CC_word_ClearMask_bat","ClearMask","CC","bat","bat ",1,"",NA
"25290","L75","CC_word_ClearMask_beat","ClearMask","CC","beat","beat ",1,"",NA
"25291","L75","CC_word_ClearMask_book","ClearMask","CC","book","book",1,"",NA
"25292","L75","CC_word_ClearMask_boot","ClearMask","CC","boot","boot ",1,"",NA
"25293","L75","CC_word_ClearMask_can","ClearMask","CC","can","can ",1,"",NA
"25294","L75","CC_word_ClearMask_can","ClearMask","CC","can","cans ",1,"",NA
"25295","L75","CC_word_ClearMask_cap","ClearMask","CC","cap","cap",1,"",NA
"25296","L75","CC_word_ClearMask_chai","ClearMask","CC","chai","chia ",1,"",NA
"25297","L75","CC_word_ClearMask_cheap","ClearMask","CC","cheap","cheat ",0,"",NA
"25298","L75","CC_word_ClearMask_chip","ClearMask","CC","chip","chip",1,"",NA
"25299","L75","CC_word_ClearMask_dot","ClearMask","CC","dot","dot ",1,"",NA
"25300","L75","CC_word_ClearMask_eat","ClearMask","CC","eat","eat ",1,"",NA
"25301","L75","CC_word_ClearMask_fat","ClearMask","CC","fat","fat ",1,"",NA
"25302","L75","CC_word_ClearMask_feet","ClearMask","CC","feet","beat",0,"",NA
"25303","L75","CC_word_ClearMask_fit","ClearMask","CC","fit","bit ",0,"",NA
"25304","L75","CC_word_ClearMask_gap","ClearMask","CC","gap","gap",1,"",NA
"25305","L75","CC_word_ClearMask_heat","ClearMask","CC","heat","eat ",0,"",NA
"25306","L75","CC_word_ClearMask_hit","ClearMask","CC","hit","hit ",1,"",NA
"25307","L75","CC_word_ClearMask_hot","ClearMask","CC","hot","pot",0,"",NA
"25308","L75","CC_word_ClearMask_it","ClearMask","CC","it","its ",1,"",NA
"25309","L75","CC_word_ClearMask_keen","ClearMask","CC","keen","keen",1,"",NA
"25310","L75","CC_word_ClearMask_knot","ClearMask","CC","knot","not ",1,"",NA
"25311","L75","CC_word_ClearMask_mad","ClearMask","CC","mad","mad ",1,"",NA
"25312","L75","CC_word_ClearMask_neat","ClearMask","CC","neat","meet",0,"",NA
"25313","L75","CC_word_ClearMask_pad","ClearMask","CC","pad","cad ",0,"",NA
"25314","L75","CC_word_ClearMask_pat","ClearMask","CC","pat","pat",1,"pat",1
"25315","L75","CC_word_ClearMask_sheep","ClearMask","CC","sheep","sheep ",1,"",NA
"25316","L75","CC_word_ClearMask_ship","ClearMask","CC","ship","ship",1,"",NA
"25317","L75","CC_word_ClearMask_shy","ClearMask","CC","shy","shy ",1,"",NA
"25318","L75","CC_word_ClearMask_sigh","ClearMask","CC","sigh","saw ",0,"",NA
"25319","L75","CC_word_ClearMask_sip","ClearMask","CC","sip","sip ",1,"",NA
"25320","L75","CC_word_ClearMask_tan","ClearMask","CC","tan","tan",1,"",NA
"25321","L75","CC_word_ClearMask_teen","ClearMask","CC","teen","teen ",1,"",NA
"25322","L75","CC_word_ClearMask_ten","ClearMask","CC","ten","ten ",1,"",NA
"25323","L75","CC_word_ClearMask_tip","ClearMask","CC","tip","tip ",1,"",NA
"25324","L75","CC_word_ClearMask_tot","ClearMask","CC","tot","taught",1,"",NA
"25325","L75","CC_word_ClearMask_vat","ClearMask","CC","vat","that",0,"",NA
"25326","L75","CC_word_ConvMask_back","ConvMask","CC","back","back ",1,"",NA
"25327","L75","CC_word_ConvMask_bag","ConvMask","CC","bag","bag ",1,"",NA
"25328","L75","CC_word_ConvMask_bat","ConvMask","CC","bat","bat ",1,"",NA
"25329","L75","CC_word_ConvMask_beat","ConvMask","CC","beat","beat ",1,"",NA
"25330","L75","CC_word_ConvMask_book","ConvMask","CC","book","book ",1,"",NA
"25331","L75","CC_word_ConvMask_boot","ConvMask","CC","boot","boot",1,"",NA
"25332","L75","CC_word_ConvMask_cab","ConvMask","CC","cab","cab",1,"",NA
"25333","L75","CC_word_ConvMask_can","ConvMask","CC","can","hand",0,"",NA
"25334","L75","CC_word_ConvMask_cap","ConvMask","CC","cap","cat",0,"",NA
"25335","L75","CC_word_ConvMask_chai","ConvMask","CC","chai","chia ",1,"",NA
"25336","L75","CC_word_ConvMask_cheap","ConvMask","CC","cheap","cheat",0,"",NA
"25337","L75","CC_word_ConvMask_chip","ConvMask","CC","chip","chip ",1,"",NA
"25338","L75","CC_word_ConvMask_dot","ConvMask","CC","dot","dot ",1,"",NA
"25339","L75","CC_word_ConvMask_eat","ConvMask","CC","eat","beak ",0,"",NA
"25340","L75","CC_word_ConvMask_fat","ConvMask","CC","fat","bat ",0,"",NA
"25341","L75","CC_word_ConvMask_feet","ConvMask","CC","feet","beak ",0,"",NA
"25342","L75","CC_word_ConvMask_fit","ConvMask","CC","fit","bit ",0,"",NA
"25343","L75","CC_word_ConvMask_gap","ConvMask","CC","gap","gap ",1,"",NA
"25344","L75","CC_word_ConvMask_heat","ConvMask","CC","heat","eat ",0,"",NA
"25345","L75","CC_word_ConvMask_hit","ConvMask","CC","hit","hit ",1,"",NA
"25346","L75","CC_word_ConvMask_hot","ConvMask","CC","hot","talk ",0,"",NA
"25347","L75","CC_word_ConvMask_it","ConvMask","CC","it","it",1,"",NA
"25348","L75","CC_word_ConvMask_keen","ConvMask","CC","keen","key ",0,"",NA
"25349","L75","CC_word_ConvMask_knot","ConvMask","CC","knot","not ",1,"",NA
"25350","L75","CC_word_ConvMask_mad","ConvMask","CC","mad","mad",1,"",NA
"25351","L75","CC_word_ConvMask_neat","ConvMask","CC","neat","neat ",1,"",NA
"25352","L75","CC_word_ConvMask_pad","ConvMask","CC","pad","pad ",1,"",NA
"25353","L75","CC_word_ConvMask_pat","ConvMask","CC","pat","pat",1,"",NA
"25354","L75","CC_word_ConvMask_sheep","ConvMask","CC","sheep","sheep",1,"",NA
"25355","L75","CC_word_ConvMask_ship","ConvMask","CC","ship","ship ",1,"",NA
"25356","L75","CC_word_ConvMask_shy","ConvMask","CC","shy","chia",0,"",NA
"25357","L75","CC_word_ConvMask_sigh","ConvMask","CC","sigh","sigh ",1,"",NA
"25358","L75","CC_word_ConvMask_sip","ConvMask","CC","sip","sip ",1,"",NA
"25359","L75","CC_word_ConvMask_tan","ConvMask","CC","tan","tan ",1,"",NA
"25360","L75","CC_word_ConvMask_teen","ConvMask","CC","teen","teen ",1,"",NA
"25361","L75","CC_word_ConvMask_ten","ConvMask","CC","ten","ten",1,"",NA
"25362","L75","CC_word_ConvMask_tip","ConvMask","CC","tip","tip ",1,"",NA
"25363","L75","CC_word_ConvMask_tot","ConvMask","CC","tot","talk ",0,"",NA
"25364","L75","CC_word_ConvMask_vat","ConvMask","CC","vat","that ",0,"",NA
"25365","L75","CC_word_ConvNoMask_back","ConvNoMask","CC","back","back ",1,"",NA
"25366","L75","CC_word_ConvNoMask_bag","ConvNoMask","CC","bag","bag",1,"",NA
"25367","L75","CC_word_ConvNoMask_bat","ConvNoMask","CC","bat","bat ",1,"",NA
"25368","L75","CC_word_ConvNoMask_beat","ConvNoMask","CC","beat","beat ",1,"",NA
"25369","L75","CC_word_ConvNoMask_book","ConvNoMask","CC","book","book",1,"",NA
"25370","L75","CC_word_ConvNoMask_boot","ConvNoMask","CC","boot","boot ",1,"",NA
"25371","L75","CC_word_ConvNoMask_cab","ConvNoMask","CC","cab","calf",0,"",NA
"25372","L75","CC_word_ConvNoMask_can","ConvNoMask","CC","can","can ",1,"",NA
"25373","L75","CC_word_ConvNoMask_cap","ConvNoMask","CC","cap","cap ",1,"",NA
"25374","L75","CC_word_ConvNoMask_chai","ConvNoMask","CC","chai","chia ",1,"",NA
"25375","L75","CC_word_ConvNoMask_cheap","ConvNoMask","CC","cheap","sheep ",0,"",NA
"25376","L75","CC_word_ConvNoMask_chip","ConvNoMask","CC","chip","chip ",1,"",NA
"25377","L75","CC_word_ConvNoMask_dot","ConvNoMask","CC","dot","dot ",1,"",NA
"25378","L75","CC_word_ConvNoMask_eat","ConvNoMask","CC","eat","eat ",1,"",NA
"25379","L75","CC_word_ConvNoMask_fat","ConvNoMask","CC","fat","bat ",0,"",NA
"25380","L75","CC_word_ConvNoMask_feet","ConvNoMask","CC","feet","beat ",0,"",NA
"25381","L75","CC_word_ConvNoMask_fit","ConvNoMask","CC","fit","fit ",1,"",NA
"25382","L75","CC_word_ConvNoMask_gap","ConvNoMask","CC","gap","gap ",1,"",NA
"25383","L75","CC_word_ConvNoMask_heat","ConvNoMask","CC","heat","eat ",0,"",NA
"25384","L75","CC_word_ConvNoMask_hit","ConvNoMask","CC","hit","pit ",0,"",NA
"25385","L75","CC_word_ConvNoMask_hot","ConvNoMask","CC","hot","hot ",1,"",NA
"25386","L75","CC_word_ConvNoMask_it","ConvNoMask","CC","it","it ",1,"",NA
"25387","L75","CC_word_ConvNoMask_keen","ConvNoMask","CC","keen","keen",1,"",NA
"25388","L75","CC_word_ConvNoMask_knot","ConvNoMask","CC","knot","not ",1,"",NA
"25389","L75","CC_word_ConvNoMask_mad","ConvNoMask","CC","mad","mad ",1,"",NA
"25390","L75","CC_word_ConvNoMask_neat","ConvNoMask","CC","neat","meet ",0,"",NA
"25391","L75","CC_word_ConvNoMask_pad","ConvNoMask","CC","pad","pad ",1,"",NA
"25392","L75","CC_word_ConvNoMask_pat","ConvNoMask","CC","pat","pat",1,"",NA
"25393","L75","CC_word_ConvNoMask_sheep","ConvNoMask","CC","sheep","sheep",1,"",NA
"25394","L75","CC_word_ConvNoMask_ship","ConvNoMask","CC","ship","ship",1,"",NA
"25395","L75","CC_word_ConvNoMask_shy","ConvNoMask","CC","shy","shy ",1,"",NA
"25396","L75","CC_word_ConvNoMask_sigh","ConvNoMask","CC","sigh","saw",0,"",NA
"25397","L75","CC_word_ConvNoMask_sip","ConvNoMask","CC","sip","sip ",1,"",NA
"25398","L75","CC_word_ConvNoMask_tan","ConvNoMask","CC","tan","tan ",1,"",NA
"25399","L75","CC_word_ConvNoMask_teen","ConvNoMask","CC","teen","team ",0,"",NA
"25400","L75","CC_word_ConvNoMask_ten","ConvNoMask","CC","ten","ten ",1,"",NA
"25401","L75","CC_word_ConvNoMask_tip","ConvNoMask","CC","tip","tip ",1,"",NA
"25402","L75","CC_word_ConvNoMask_tot","ConvNoMask","CC","tot","taught ",1,"",NA
"25403","L75","CC_word_ConvNoMask_vat","ConvNoMask","CC","vat","fat ",0,"",NA
"25404","L75","RL_word_ClearMask_back","ClearMask","RL","back","shy ",0,"",NA
"25405","L75","RL_word_ClearMask_bag","ClearMask","RL","bag","bag ",1,"",NA
"25406","L75","RL_word_ClearMask_bat","ClearMask","RL","bat","bat ",1,"",NA
"25407","L75","RL_word_ClearMask_beat","ClearMask","RL","beat","beat ",1,"",NA
"25408","L75","RL_word_ClearMask_book","ClearMask","RL","book","book",1,"",NA
"25409","L75","RL_word_ClearMask_boot","ClearMask","RL","boot","eat ",0,"",NA
"25410","L75","RL_word_ClearMask_cab","ClearMask","RL","cab","cap ",0,"",NA
"25411","L75","RL_word_ClearMask_can","ClearMask","RL","can","can ",1,"",NA
"25412","L75","RL_word_ClearMask_cap","ClearMask","RL","cap","cap ",1,"",NA
"25413","L75","RL_word_ClearMask_chai","ClearMask","RL","chai","chia",1,"",NA
"25414","L75","RL_word_ClearMask_cheap","ClearMask","RL","cheap","cheap",1,"",NA
"25415","L75","RL_word_ClearMask_chip","ClearMask","RL","chip","chip ",1,"",NA
"25416","L75","RL_word_ClearMask_dot","ClearMask","RL","dot","dot",1,"",NA
"25417","L75","RL_word_ClearMask_eat","ClearMask","RL","eat","eat ",1,"",NA
"25418","L75","RL_word_ClearMask_fat","ClearMask","RL","fat","fat",1,"",NA
"25419","L75","RL_word_ClearMask_feet","ClearMask","RL","feet","beat ",0,"",NA
"25420","L75","RL_word_ClearMask_fit","ClearMask","RL","fit","it ",0,"",NA
"25421","L75","RL_word_ClearMask_gap","ClearMask","RL","gap","gap",1,"",NA
"25422","L75","RL_word_ClearMask_heat","ClearMask","RL","heat","heat",1,"",NA
"25423","L75","RL_word_ClearMask_hit","ClearMask","RL","hit","hit",1,"",NA
"25424","L75","RL_word_ClearMask_hot","ClearMask","RL","hot","hot",1,"",NA
"25425","L75","RL_word_ClearMask_it","ClearMask","RL","it","it ",1,"",NA
"25426","L75","RL_word_ClearMask_keen","ClearMask","RL","keen","keen",1,"",NA
"25427","L75","RL_word_ClearMask_knot","ClearMask","RL","knot","not ",1,"",NA
"25428","L75","RL_word_ClearMask_mad","ClearMask","RL","mad","mad ",1,"",NA
"25429","L75","RL_word_ClearMask_neat","ClearMask","RL","neat","need",0,"",NA
"25430","L75","RL_word_ClearMask_pad","ClearMask","RL","pad","tad ",0,"",NA
"25431","L75","RL_word_ClearMask_pat","ClearMask","RL","pat","pat",1,"",NA
"25432","L75","RL_word_ClearMask_sheep","ClearMask","RL","sheep","sheep",1,"",NA
"25433","L75","RL_word_ClearMask_ship","ClearMask","RL","ship","ship ",1,"",NA
"25434","L75","RL_word_ClearMask_shy","ClearMask","RL","shy","shy ",1,"",NA
"25435","L75","RL_word_ClearMask_sigh","ClearMask","RL","sigh","sight",0,"",NA
"25436","L75","RL_word_ClearMask_sip","ClearMask","RL","sip","sip ",1,"",NA
"25437","L75","RL_word_ClearMask_tan","ClearMask","RL","tan","tan ",1,"",NA
"25438","L75","RL_word_ClearMask_teen","ClearMask","RL","teen","teen",1,"",NA
"25439","L75","RL_word_ClearMask_ten","ClearMask","RL","ten","ten ",1,"",NA
"25440","L75","RL_word_ClearMask_tip","ClearMask","RL","tip","tip",1,"",NA
"25441","L75","RL_word_ClearMask_tot","ClearMask","RL","tot","taught ",1,"",NA
"25442","L75","RL_word_ClearMask_vat","ClearMask","RL","vat","that ",0,"",NA
"25443","L75","RL_word_ConvMask_back","ConvMask","RL","back","back",1,"",NA
"25444","L75","RL_word_ConvMask_bag","ConvMask","RL","bag","bag",1,"",NA
"25445","L75","RL_word_ConvMask_bat","ConvMask","RL","bat","that ",0,"",NA
"25446","L75","RL_word_ConvMask_beat","ConvMask","RL","beat","beat ",1,"",NA
"25447","L75","RL_word_ConvMask_book","ConvMask","RL","book","book",1,"",NA
"25448","L75","RL_word_ConvMask_boot","ConvMask","RL","boot","boot",1,"",NA
"25449","L75","RL_word_ConvMask_cab","ConvMask","RL","cab","have ",0,"",NA
"25450","L75","RL_word_ConvMask_can","ConvMask","RL","can","can",1,"",NA
"25451","L75","RL_word_ConvMask_cap","ConvMask","RL","cap","cap",1,"",NA
"25452","L75","RL_word_ConvMask_chai","ConvMask","RL","chai","chia",1,"",NA
"25453","L75","RL_word_ConvMask_cheap","ConvMask","RL","cheap","cheap ",1,"",NA
"25454","L75","RL_word_ConvMask_chip","ConvMask","RL","chip","chip",1,"",NA
"25455","L75","RL_word_ConvMask_dot","ConvMask","RL","dot","dot",1,"",NA
"25456","L75","RL_word_ConvMask_eat","ConvMask","RL","eat","eat ",1,"",NA
"25457","L75","RL_word_ConvMask_fat","ConvMask","RL","fat","that ",0,"",NA
"25458","L75","RL_word_ConvMask_feet","ConvMask","RL","feet","feet",1,"",NA
"25459","L75","RL_word_ConvMask_fit","ConvMask","RL","fit","fit ",1,"",NA
"25460","L75","RL_word_ConvMask_gap","ConvMask","RL","gap","gap ",1,"",NA
"25461","L75","RL_word_ConvMask_heat","ConvMask","RL","heat","keep",0,"",NA
"25462","L75","RL_word_ConvMask_hit","ConvMask","RL","hit","hit ",1,"",NA
"25463","L75","RL_word_ConvMask_hot","ConvMask","RL","hot","taught ",0,"",NA
"25464","L75","RL_word_ConvMask_it","ConvMask","RL","it","it",1,"",NA
"25465","L75","RL_word_ConvMask_keen","ConvMask","RL","keen","keen",1,"",NA
"25466","L75","RL_word_ConvMask_knot","ConvMask","RL","knot","not ",1,"",NA
"25467","L75","RL_word_ConvMask_mad","ConvMask","RL","mad","mad ",1,"",NA
"25468","L75","RL_word_ConvMask_neat","ConvMask","RL","neat","meet",0,"",NA
"25469","L75","RL_word_ConvMask_pad","ConvMask","RL","pad","pad ",1,"",NA
"25470","L75","RL_word_ConvMask_pat","ConvMask","RL","pat","pat",1,"",NA
"25471","L75","RL_word_ConvMask_sheep","ConvMask","RL","sheep","cheap",0,"",NA
"25472","L75","RL_word_ConvMask_ship","ConvMask","RL","ship","ship",1,"",NA
"25473","L75","RL_word_ConvMask_shy","ConvMask","RL","shy","sight ",0,"",NA
"25474","L75","RL_word_ConvMask_sigh","ConvMask","RL","sigh","sight ",0,"",NA
"25475","L75","RL_word_ConvMask_sip","ConvMask","RL","sip","sip ",1,"",NA
"25476","L75","RL_word_ConvMask_tan","ConvMask","RL","tan","tan",1,"",NA
"25477","L75","RL_word_ConvMask_teen","ConvMask","RL","teen","teen ",1,"",NA
"25478","L75","RL_word_ConvMask_ten","ConvMask","RL","ten","ten",1,"",NA
"25479","L75","RL_word_ConvMask_tip","ConvMask","RL","tip","tip ",1,"",NA
"25480","L75","RL_word_ConvMask_tot","ConvMask","RL","tot","taught ",1,"",NA
"25481","L75","RL_word_ConvMask_vat","ConvMask","RL","vat","that",0,"",NA
"25482","L75","RL_word_ConvNoMask_back","ConvNoMask","RL","back","back",1,"",NA
"25483","L75","RL_word_ConvNoMask_bag","ConvNoMask","RL","bag","bag ",1,"",NA
"25484","L75","RL_word_ConvNoMask_bat","ConvNoMask","RL","bat","bat ",1,"",NA
"25485","L75","RL_word_ConvNoMask_beat","ConvNoMask","RL","beat","beat",1,"",NA
"25486","L75","RL_word_ConvNoMask_book","ConvNoMask","RL","book","book ",1,"book",1
"25487","L75","RL_word_ConvNoMask_boot","ConvNoMask","RL","boot","goot ",0,"",NA
"25488","L75","RL_word_ConvNoMask_cab","ConvNoMask","RL","cab","cab ",1,"",NA
"25489","L75","RL_word_ConvNoMask_can","ConvNoMask","RL","can","can ",1,"",NA
"25490","L75","RL_word_ConvNoMask_cap","ConvNoMask","RL","cap","cap ",1,"",NA
"25491","L75","RL_word_ConvNoMask_chai","ConvNoMask","RL","chai","try ",0,"",NA
"25492","L75","RL_word_ConvNoMask_cheap","ConvNoMask","RL","cheap","cheat",0,"",NA
"25493","L75","RL_word_ConvNoMask_chip","ConvNoMask","RL","chip","chip",1,"",NA
"25494","L75","RL_word_ConvNoMask_dot","ConvNoMask","RL","dot","dot",1,"",NA
"25495","L75","RL_word_ConvNoMask_eat","ConvNoMask","RL","eat","eat ",1,"",NA
"25496","L75","RL_word_ConvNoMask_fat","ConvNoMask","RL","fat","fat ",1,"",NA
"25497","L75","RL_word_ConvNoMask_feet","ConvNoMask","RL","feet","beat ",0,"",NA
"25498","L75","RL_word_ConvNoMask_fit","ConvNoMask","RL","fit","bit ",0,"",NA
"25499","L75","RL_word_ConvNoMask_gap","ConvNoMask","RL","gap","gap ",1,"",NA
"25500","L75","RL_word_ConvNoMask_heat","ConvNoMask","RL","heat","heat ",1,"",NA
"25501","L75","RL_word_ConvNoMask_hit","ConvNoMask","RL","hit","hit",1,"",NA
"25502","L75","RL_word_ConvNoMask_hot","ConvNoMask","RL","hot","taught ",0,"",NA
"25503","L75","RL_word_ConvNoMask_it","ConvNoMask","RL","it","it",1,"",NA
"25504","L75","RL_word_ConvNoMask_keen","ConvNoMask","RL","keen","keen ",1,"",NA
"25505","L75","RL_word_ConvNoMask_knot","ConvNoMask","RL","knot","not",1,"",NA
"25506","L75","RL_word_ConvNoMask_mad","ConvNoMask","RL","mad","mad ",1,"",NA
"25507","L75","RL_word_ConvNoMask_neat","ConvNoMask","RL","neat","neat ",1,"",NA
"25508","L75","RL_word_ConvNoMask_pad","ConvNoMask","RL","pad","pad ",1,"",NA
"25509","L75","RL_word_ConvNoMask_pat","ConvNoMask","RL","pat","hat",0,"",NA
"25510","L75","RL_word_ConvNoMask_sheep","ConvNoMask","RL","sheep","sheep ",1,"",NA
"25511","L75","RL_word_ConvNoMask_ship","ConvNoMask","RL","ship","ship",1,"",NA
"25512","L75","RL_word_ConvNoMask_shy","ConvNoMask","RL","shy","shy ",1,"",NA
"25513","L75","RL_word_ConvNoMask_sigh","ConvNoMask","RL","sigh","sigh",1,"",NA
"25514","L75","RL_word_ConvNoMask_sip","ConvNoMask","RL","sip","sip ",1,"",NA
"25515","L75","RL_word_ConvNoMask_tan","ConvNoMask","RL","tan","tan ",1,"",NA
"25516","L75","RL_word_ConvNoMask_teen","ConvNoMask","RL","teen","teen",1,"",NA
"25517","L75","RL_word_ConvNoMask_ten","ConvNoMask","RL","ten","ten ",1,"",NA
"25518","L75","RL_word_ConvNoMask_tip","ConvNoMask","RL","tip","tip ",1,"",NA
"25519","L75","RL_word_ConvNoMask_tot","ConvNoMask","RL","tot","taught ",1,"",NA
"25520","L75","RL_word_ConvNoMask_vat","ConvNoMask","RL","vat","that",0,"",NA
"25521","L75","TC_word_ClearMask_back","ClearMask","TC","back","back ",1,"",NA
"25522","L75","TC_word_ClearMask_bag","ClearMask","TC","bag","bag ",1,"",NA
"25523","L75","TC_word_ClearMask_bat","ClearMask","TC","bat","bat",1,"",NA
"25524","L75","TC_word_ClearMask_beat","ClearMask","TC","beat","eat",0,"",NA
"25525","L75","TC_word_ClearMask_book","ClearMask","TC","book","book",1,"",NA
"25526","L75","TC_word_ClearMask_boot","ClearMask","TC","boot","boot",1,"",NA
"25527","L75","TC_word_ClearMask_cab","ClearMask","TC","cab","cab ",1,"cab",1
"25528","L75","TC_word_ClearMask_can","ClearMask","TC","can","can",1,"",NA
"25529","L75","TC_word_ClearMask_cap","ClearMask","TC","cap","cap",1,"",NA
"25530","L75","TC_word_ClearMask_chai","ClearMask","TC","chai","chia",1,"",NA
"25531","L75","TC_word_ClearMask_cheap","ClearMask","TC","cheap","cheap ",1,"",NA
"25532","L75","TC_word_ClearMask_chip","ClearMask","TC","chip","chip",1,"",NA
"25533","L75","TC_word_ClearMask_dot","ClearMask","TC","dot","dot",1,"",NA
"25534","L75","TC_word_ClearMask_eat","ClearMask","TC","eat","keep",0,"",NA
"25535","L75","TC_word_ClearMask_fat","ClearMask","TC","fat","fat",1,"",NA
"25536","L75","TC_word_ClearMask_feet","ClearMask","TC","feet","eat",0,"",NA
"25537","L75","TC_word_ClearMask_fit","ClearMask","TC","fit","bit",0,"",NA
"25538","L75","TC_word_ClearMask_gap","ClearMask","TC","gap","gap ",1,"",NA
"25539","L75","TC_word_ClearMask_heat","ClearMask","TC","heat","heat ",1,"",NA
"25540","L75","TC_word_ClearMask_hit","ClearMask","TC","hit","hit",1,"",NA
"25541","L75","TC_word_ClearMask_hot","ClearMask","TC","hot","hot",1,"",NA
"25542","L75","TC_word_ClearMask_it","ClearMask","TC","it","it",1,"",NA
"25543","L75","TC_word_ClearMask_keen","ClearMask","TC","keen","keen",1,"",NA
"25544","L75","TC_word_ClearMask_knot","ClearMask","TC","knot","not ",1,"",NA
"25545","L75","TC_word_ClearMask_mad","ClearMask","TC","mad","mad",1,"",NA
"25546","L75","TC_word_ClearMask_neat","ClearMask","TC","neat","neat",1,"",NA
"25547","L75","TC_word_ClearMask_pad","ClearMask","TC","pad","hat",0,"",NA
"25548","L75","TC_word_ClearMask_pat","ClearMask","TC","pat","pat ",1,"",NA
"25549","L75","TC_word_ClearMask_sheep","ClearMask","TC","sheep","chic ",0,"",NA
"25550","L75","TC_word_ClearMask_ship","ClearMask","TC","ship","ship",1,"",NA
"25551","L75","TC_word_ClearMask_shy","ClearMask","TC","shy","shy ",1,"",NA
"25552","L75","TC_word_ClearMask_sigh","ClearMask","TC","sigh","side",0,"",NA
"25553","L75","TC_word_ClearMask_sip","ClearMask","TC","sip","sip ",1,"",NA
"25554","L75","TC_word_ClearMask_tan","ClearMask","TC","tan","tan ",1,"",NA
"25555","L75","TC_word_ClearMask_teen","ClearMask","TC","teen","teen",1,"",NA
"25556","L75","TC_word_ClearMask_ten","ClearMask","TC","ten","ten ",1,"",NA
"25557","L75","TC_word_ClearMask_tip","ClearMask","TC","tip","tip ",1,"",NA
